f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.00879315157718433,0.0,0.0,0.0,0.0,0.0044604138272828645,0.0,0.0,0.0,0.02702702702702703,0.011363636363636364,0.0,0.02857142857142857,0.004400363204581966,1.0,0.0,0.6142857142857143,0.8260869565217391,0.9999999999999999,0.5,0.0
0.0041872150367544434,0.0005792624058698591,0.0,0.0,0.466666666668,0.004832114979556437,0.0,0.0,0.06214689265536723,0.13513513513513514,0.011363636363636364,0.0,0.02857142857142857,0.002095411049800936,0.8571,0.6308654848800833,0.31224489795918364,0.6521739130434783,0.7272727272727273,0.5,0.0
0.06641055975760678,0.0038617493724657274,0.0,0.0,0.0,0.0037170115227357207,0.14473684210526316,0.057692307692307696,0.0,0.0,0.07954545454545454,0.09090909090909091,0.02857142857142857,0.04272310307094131,0.6667,0.0,0.7061224489795919,0.043478260869565216,0.9090909090909091,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.05835708090695081,0.0,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,1.0,0.0,0.42653061224489797,0.4782608695652174,0.6363636363636364,1.0,0.0
0.003954591979156974,0.003379030700907511,0.0,0.0,0.08,0.0044604138272828645,0.0,0.0,0.0,0.0,0.011363636363636364,0.09090909090909091,0.02857142857142857,0.0019789993248119954,1.0,0.3722627737226277,0.6877551020408164,0.9130434782608695,0.36363636363636365,1.0,1.0
0.0804410533172048,0.005792624058698591,0.0,0.0,0.033333333333319996,0.0030975096022797673,0.0,0.0,0.0,0.02702702702702703,0.03409090909090909,0.09090909090909091,0.02857142857142857,0.060324555889269174,1.0,0.25808133472367045,0.7122448979591838,0.6956521739130435,0.8181818181818182,0.5,0.0
0.015297292267609567,0.005309905387140375,0.0,0.0,0.1469090909092,0.0030975096022797673,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.14285714285714285,0.013014830853763593,1.0,0.5265901981230448,0.379591836734694,0.0,0.7272727272727273,0.5,0.0
0.015762538382804503,0.005309905387140375,0.0,0.0,0.1469090909092,0.003964812290918102,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.14285714285714285,0.013247654303741474,1.0,0.5260688216892596,0.3816326530612246,0.17391304347826086,0.8181818181818182,0.5,0.0
0.009642225737415093,0.007626955010619811,0.0,0.0,0.20151898734160004,0.0009912030727295255,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.22857142857142856,0.011897278293869759,1.0,0.47862356621480695,0.48979591836734704,0.6956521739130435,0.6363636363636364,0.5,0.0
0.009270028845259142,0.007626955010619811,0.0,0.0,0.20151898734160004,0.0033453103704621486,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.22857142857142856,0.011711019533887455,1.0,0.47862356621480695,0.4877551020408164,0.30434782608695654,0.6363636363636364,0.5,0.0
0.026565553177630968,0.0008688936088047886,0.0,0.0,0.0,0.024284475281873375,0.0,0.0,0.0,0.02702702702702703,0.06818181818181818,0.0,0.14285714285714285,0.034085353076761894,1.0,0.0,0.6000000000000001,0.08695652173913043,0.9090909090909091,0.5,0.0
0.08135603734390993,0.0023170496234794363,0.0,0.0,0.27333333333320003,0.0024780076818238135,0.0,0.0,0.0790960451977401,0.02702702702702703,0.10227272727272728,0.09090909090909091,0.11428571428571428,0.06996344671835347,0.8571,0.2367049009384775,0.616326530612245,0.6086956521739131,0.6363636363636364,1.0,0.0
0.04038336279892063,0.001370921027225333,0.0,0.0,0.19718309859160002,0.0018585057613678603,0.039473684210526314,0.038461538461538464,0.005649717514124294,0.0,0.011363636363636364,0.0,0.0,0.02020907545808014,0.6667,0.38112617309697594,0.5897959183673469,0.7826086956521738,0.6363636363636364,0.5,1.0
0.07834744579882758,0.01004054836841089,0.0,0.0,0.0792307692308,0.0014868046090942882,0.10526315789473684,0.019230769230769232,0.0,0.0,0.03409090909090909,0.0,0.0,0.05310702893995484,0.5,0.4087591240875912,0.642857142857143,0.8260869565217391,0.2727272727272727,1.0,1.0
0.0157718433051084,0.0,0.0,1.0,0.0,0.0026019080659150044,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.02857142857142857,0.007892714954250193,1.0,0.0,0.6836734693877551,0.6521739130434783,0.8181818181818182,0.5,1.0
0.013715455475946776,0.0,0.0,0.0,0.0,0.006690620740924297,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.14285714285714285,0.010383925869013528,1.0,0.0,0.610204081632653,0.2608695652173913,0.8181818181818182,0.5,1.0
0.12722155020005582,0.0009654373431164318,0.0,1.0,0.0,0.019080659150043366,0.05263157894736842,0.0,0.0,0.02702702702702703,0.022727272727272728,0.0,0.0,0.08837978161160392,0.8333,0.0,0.6510204081632653,0.13043478260869565,0.0,1.0,1.0
0.1045134346659533,0.0028963120293492954,0.0,0.0,0.09333333333319999,0.0032214099863709577,0.05263157894736842,0.057692307692307696,0.019774011299435026,0.0,0.19318181818181818,0.09090909090909091,0.11428571428571428,0.10863542175967965,0.9524,0.44369134515119907,0.5204081632653061,0.5652173913043478,0.6363636363636364,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.07074711931606988,0.0,0.019230769230769232,0.11864406779661017,0.08108108108108109,0.0,0.0,0.0,0.0,0.5,0.0,0.41836734693877564,0.30434782608695654,0.7272727272727273,0.5,0.0
0.04280091946417605,0.08264143657076656,0.0,0.0,0.0542990654204,0.002106306529550242,0.0,0.0,0.0,0.0,0.3068181818181818,0.0,0.39999999999999997,0.06567949523876045,1.0,0.19343065693430653,0.5530612244897959,0.6956521739130435,0.8181818181818182,1.0,0.0
0.04303354252177352,0.08264143657076656,0.0,0.0,0.0515887850468,0.0018585057613678603,0.0,0.0,0.0,0.0,0.3068181818181818,0.0,0.39999999999999997,0.06579590696374939,1.0,0.1944734098018769,0.569387755102041,0.9130434782608695,0.8181818181818182,1.0,0.0
0.04312659174481251,0.08264143657076656,0.0,0.0,0.0515887850468,0.002106306529550242,0.0,0.0,0.0,0.0,0.3068181818181818,0.0,0.39999999999999997,0.06584247165374497,1.0,0.1944734098018769,0.569387755102041,0.7826086956521738,0.8181818181818182,1.0,1.0
0.011631152879873452,0.00212396215485615,0.0,0.0,0.181818181818,0.0030975096022797673,0.0,0.0,0.031073446327683614,0.0,0.045454545454545456,0.0,0.11428571428571428,0.008684314684174991,0.875,0.47810218978102187,0.5306122448979593,0.08695652173913043,0.9999999999999999,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.10841283607979185,0.0,0.0,0.17796610169491525,0.21621621621621623,0.0,0.0,0.0,0.0,0.5625,0.0,0.34081632653061233,1.0,0.0,1.0,0.0
0.04313254438871313,0.005792624058698591,0.0,0.0,0.049333333333199995,0.004088712675009293,0.0,0.0,0.0,0.0,0.125,0.0,0.08571428571428572,0.03499336453167563,1.0,0.27632950990615224,0.6877551020408164,1.0,0.8181818181818182,0.5,0.0
0.06024937191774449,0.0030893994979725816,0.0,0.0,0.1225,0.005203816131830009,0.0,0.0,0.0,0.08108108108108109,0.011363636363636364,0.0,0.0,0.03015063677213569,1.0,0.5260688216892596,0.4061224489795918,0.43478260869565216,0.7272727272727273,0.5,0.0
0.05645127181352936,0.012550685460513614,0.0,0.0,0.03692307692308,0.0022302069136414322,0.0,0.0,0.0903954802259887,0.0,0.125,0.09090909090909091,0.05714285714285714,0.04954483015529324,0.4667,0.04275286757038581,0.606122448979592,0.043478260869565216,0.5454545454545454,0.5,1.0
0.012298005644970689,0.03321104460320525,0.0,0.0,0.02488372093024,0.0017346053772766697,0.0,0.0,0.0,0.0,0.06818181818181818,0.09090909090909091,0.14285714285714285,0.020139228423086776,1.0,0.19134515119916579,0.6489795918367347,0.7391304347826086,0.4545454545454545,1.0,1.0
0.21182655624825533,0.008688936088047886,0.0,0.0,0.048,0.004088712675009293,0.0,0.0,0.0,0.13513513513513514,0.022727272727272728,0.0,0.0,0.10623734022490745,1.0,0.1835245046923879,0.5959183673469388,0.043478260869565216,0.4545454545454545,1.0,0.0
0.21150088396761887,0.008688936088047886,0.0,0.0,0.048,0.0032214099863709577,0.0,0.0,0.0,0.13513513513513514,0.022727272727272728,0.0,0.0,0.10607436380992294,1.0,0.1835245046923879,0.5959183673469388,0.9130434782608695,0.4545454545454545,1.0,0.0
0.09491020749976738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.04749598379548788,1.0,0.0,0.6714285714285715,0.7826086956521738,0.8181818181818182,1.0,1.0
0.03847876151484135,0.1261633519984553,0.0,0.0,0.0653810835628,0.0016107049931854789,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.22857142857142856,0.05424786384484646,1.0,0.2883211678832116,0.6571428571428573,0.7391304347826086,0.1818181818181818,1.0,1.0
0.025448962501163117,0.04581193280556092,0.0,0.0,0.026637444154080002,0.0030975096022797673,0.0,0.0,0.0,0.0,0.07954545454545454,0.09090909090909091,0.17142857142857143,0.06989359968336012,1.0,0.1308654848800834,0.689795918367347,0.13043478260869565,0.6363636363636364,0.5,1.0
0.0,0.0,0.0,0.0,0.0,0.008549126502292158,0.013157894736842105,0.019230769230769232,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.75,0.0,0.32448979591836746,0.9130434782608695,0.7272727272727273,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.4265890224259695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5918367346938775,1.0,0.0,0.5,1.0
0.04350051177072672,0.004634099246958873,0.0,0.0,0.0416666666668,0.0022302069136414322,0.02631578947368421,0.038461538461538464,0.011299435028248588,0.0,0.05681818181818182,0.09090909090909091,0.02857142857142857,0.030243766152126844,0.875,0.04275286757038581,0.6367346938775511,0.7391304347826086,0.5454545454545454,1.0,0.0
0.04280574423871778,0.059277852867348914,0.0,0.0,0.01563517915308,0.002354107297732623,0.09210526315789473,0.038461538461538464,0.03389830508474576,0.08108108108108109,0.17045454545454547,0.0,0.3142857142857143,0.098484319340644,0.7241,0.032325338894681956,0.689795918367347,0.17391304347826086,0.0,1.0,0.0
0.07363414477016841,0.028963120293492954,0.0,0.0,0.0,0.0053277165159211996,0.0,0.0,0.0,0.08108108108108109,0.14772727272727273,0.0,0.05714285714285714,0.06060394402924263,1.0,0.0,0.610204081632653,0.0,0.7272727272727273,0.5,0.0
0.028845259142086164,0.0030893994979725816,0.0,0.0,0.13,0.0022302069136414322,0.013157894736842105,0.019230769230769232,0.0,0.0,0.022727272727272728,0.0,0.02857142857142857,0.01867244068822612,0.8,0.4431699687174139,0.43061224489795924,0.9130434782608695,0.8181818181818182,0.5,0.0
0.09563133897831953,0.0013516122803630046,0.0,0.0,0.1142857142856,0.0014868046090942882,0.02631578947368421,0.038461538461538464,0.0,0.05405405405405406,0.06818181818181818,0.0,0.0,0.09459616772601337,0.8889,0.015119916579770592,0.5387755102040817,0.9565217391304348,0.7272727272727273,0.5,0.0
0.019741943488089702,0.0003861749372465727,0.0,0.0,0.08,0.002354107297732623,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.05714285714285714,0.01727549998835883,1.0,0.010427528675703858,0.569387755102041,0.8260869565217391,0.8181818181818182,0.5,1.0
0.011165906764678515,0.0008688936088047886,0.0,0.0,0.2222222222224,0.0032214099863709577,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.05714285714285714,0.007007985844334242,1.0,0.2179353493222106,0.6632653061224489,0.9130434782608695,0.6363636363636364,0.5,1.0
0.010561086814925095,0.0004827186715582159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.02857142857142857,0.005285092314497916,1.0,0.0,0.7102040816326531,1.0,0.8181818181818182,1.0,1.0
0.03693631203633572,0.006468430198880093,0.0,0.0,0.1743283582088,0.0018585057613678603,0.18421052631578946,0.11538461538461539,0.002824858757062147,0.13513513513513514,0.125,0.2727272727272727,0.2571428571428571,0.08484086517194013,0.8947,0.3451511991657977,0.5183673469387755,0.17391304347826086,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.058852682443315575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7102040816326531,0.08695652173913043,0.36363636363636365,1.0,0.0
0.19284451474830186,0.08669627341185558,0.0,1.0,0.0458797327396,0.0009912030727295255,0.013157894736842105,0.0,0.0,0.02702702702702703,0.07954545454545454,0.2727272727272727,0.08571428571428572,0.20830714069521084,0.9091,0.27580813347236705,0.7734693877551022,0.5652173913043478,0.6363636363636364,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.3648866311485566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6714285714285715,0.6086956521739131,0.0,0.5,1.0
0.08256567724341678,0.026259895732766946,0.0,0.0,0.0320588235294,0.0028497088340973856,0.039473684210526314,0.019230769230769232,0.002824858757062147,0.02702702702702703,0.03409090909090909,0.0,0.02857142857142857,0.0778095969826081,0.7857,0.19082377476538057,0.6346938775510205,0.0,0.36363636363636365,1.0,0.0
0.05434074625476877,0.0009654373431164318,0.0,0.0,0.2,0.0013629042250030976,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.027193778957416592,1.0,0.37851929092805,0.679591836734694,0.7391304347826086,0.36363636363636365,0.5,1.0
0.09514593219828789,0.005020274184205445,0.0,0.0,0.04,0.0034692107545533394,0.0,0.0,0.0,0.0,0.17045454545454547,0.0,0.08571428571428572,0.07750692649763685,1.0,0.5271115745568299,0.7122448979591838,0.6521739130434783,0.7272727272727273,1.0,0.0
0.021277255668233,0.005792624058698591,0.0,0.0,0.036000000000000004,0.001982406145459051,0.013157894736842105,0.0,0.0,0.02702702702702703,0.03409090909090909,0.09090909090909091,0.05714285714285714,0.024190356452701917,0.875,0.10323253388946818,0.6632653061224489,0.7391304347826086,0.36363636363636365,1.0,1.0
0.07310179585000465,0.005406449121452018,0.0,0.0,0.1142857142856,0.0016107049931854789,0.39473684210526316,0.21153846153846156,0.1271186440677966,0.02702702702702703,0.09090909090909091,0.0,0.11428571428571428,0.0689390235384508,0.6842,0.08237747653806046,0.679591836734694,0.3913043478260869,0.0,0.5,0.0
0.0913898452279706,0.0007723498744931454,0.0,0.0,0.0,0.0033453103704621486,0.09210526315789473,0.019230769230769232,0.00847457627118644,0.05405405405405406,0.06818181818181818,0.0,0.05714285714285714,0.09857744872063515,0.875,0.0,0.7285714285714286,0.8260869565217391,0.09090909090909091,1.0,1.0
0.016085884432864985,0.006217416489669821,0.0,0.0,0.058385093167599995,0.0004956015363647627,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.08571428571428572,0.01864915834322833,1.0,0.030239833159541183,0.6551020408163266,0.9130434782608695,0.5454545454545454,0.5,0.0
0.015853261375267515,0.006217416489669821,0.0,0.0,0.033540372670800005,0.005823318052285962,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.08571428571428572,0.01853274661823939,1.0,0.01668404588112617,0.6551020408163266,0.6521739130434783,0.5454545454545454,0.5,0.0
0.015853261375267515,0.006217416489669821,0.0,0.0,0.033540372670800005,0.005823318052285962,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.08571428571428572,0.01853274661823939,1.0,0.01668404588112617,0.6551020408163266,0.5652173913043478,0.5454545454545454,0.5,0.0
0.17970906609611983,0.01911565939370535,0.0,0.0,0.0,0.0022302069136414322,0.0,0.0,0.0,0.13513513513513514,0.03409090909090909,0.0,0.02857142857142857,0.1932201811366441,1.0,0.0,0.7000000000000002,0.043478260869565216,0.4545454545454545,1.0,1.0
0.0071415278682423,0.0036686619038424407,0.0,0.0,0.10947368421039999,0.0029736092181885765,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.05714285714285714,0.004842727759539941,1.0,0.09332638164754951,0.6285714285714286,0.7826086956521738,0.2727272727272727,1.0,1.0
0.0,0.0,0.0,0.0,0.0,0.08858877462520134,0.0,0.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,1.0,0.0,0.40816326530612246,0.8695652173913043,0.36363636363636365,1.0,0.0
0.08622279367590956,0.0,0.0,0.0,0.0,0.0028497088340973856,0.0,0.0,0.0,0.05405405405405406,0.125,0.0,0.0,0.05482992246979116,1.0,0.0,0.5285714285714287,0.6086956521739131,0.0,1.0,1.0
0.0005117707267144319,0.0005792624058698591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.09090909090909091,0.02857142857142857,0.00025610579497566994,1.0,0.0,0.6204081632653062,0.6956521739130435,0.9999999999999999,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.16862842274811052,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,1.0,0.0,0.3918367346938776,0.7826086956521738,0.6363636363636364,0.5,0.0
0.1082162463943426,0.0,0.0,0.0,0.0,0.10816503531160947,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0541547344648553,1.0,0.0,0.679591836734694,0.7826086956521738,0.0,1.0,0.0
0.04617567693309761,0.011295616914462252,0.0,0.0,0.0704273504272,0.0018585057613678603,0.11842105263157894,0.019230769230769232,0.0,0.02702702702702703,0.09090909090909091,0.09090909090909091,0.11428571428571428,0.08905496961653979,0.7647,0.12095933263816473,0.6326530612244898,0.9130434782608695,0.1818181818181818,1.0,0.0
0.020912812878012468,0.0072407800733732385,0.0,0.0,0.05866666666680001,0.0013629042250030976,0.07894736842105263,0.09615384615384616,0.04519774011299435,0.0,0.045454545454545456,0.0,0.08571428571428572,0.02828804917231264,0.7647,0.1605839416058394,0.689795918367347,0.5217391304347826,0.5454545454545454,1.0,1.0
0.03698706615799758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.011363636363636364,0.0,0.0,0.018509464273241603,1.0,0.0,0.679591836734694,0.7826086956521738,0.0,1.0,0.0
0.014457523029682702,0.0030063718864645687,0.0,0.0,0.06422607578680001,0.003964812290918102,0.0,0.0,0.0,0.0,0.045454545454545456,0.09090909090909091,0.11428571428571428,0.012875136783776863,1.0,0.09645464025026067,0.6285714285714286,0.17391304347826086,0.4545454545454545,1.0,0.0
0.00879315157718433,0.0017397180922958102,0.0,0.0,0.3329633740288,0.004584314211374055,0.0,0.0,0.0,0.05405405405405406,0.045454545454545456,0.09090909090909091,0.11428571428571428,0.008661032339177203,1.0,0.05891553701772679,0.6020408163265307,0.21739130434782608,0.6363636363636364,1.0,1.0
0.005555038615427561,0.0030893994979725816,0.0,0.0,0.125,0.004212613059100484,0.0,0.0,0.0,0.0,0.05681818181818182,0.18181818181818182,0.14285714285714285,0.0051221158995133995,1.0,0.12043795620437955,0.6081632653061224,0.5652173913043478,0.2727272727272727,1.0,1.0
0.04455728508951335,0.04112763081676,0.0,0.0,0.10967136150239999,0.0009912030727295255,0.0,0.0,0.0,0.0,0.07954545454545454,0.0,0.14285714285714285,0.08928779306651767,1.0,0.3451511991657977,0.6183673469387756,0.13043478260869565,0.36363636363636365,1.0,0.0
0.0055271238485158644,0.0041513805754006565,0.0,0.0,0.1544186046512,0.0018585057613678603,0.0,0.0,0.0,0.0,0.05681818181818182,0.18181818181818182,0.14285714285714285,0.004842727759539941,1.0,0.03284671532846715,0.5897959183673469,0.6956521739130435,0.09090909090909091,1.0,0.0
0.009714338885270308,0.00453755551264723,0.0,0.0,0.183829787234,0.0030975096022797673,0.0,0.0,0.0,0.0,0.05681818181818182,0.0,0.14285714285714285,0.006938138809340877,1.0,0.1303441084462982,0.6816326530612244,0.7391304347826086,0.36363636363636365,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.024408375665964564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6000000000000001,0.6521739130434783,0.36363636363636365,0.5,0.0
0.16911696287336,0.0019308746862328637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.08463132406696003,1.0,0.0,0.6673469387755102,0.8260869565217391,0.7272727272727273,0.5,1.0
0.06643714524983717,0.025101370921027228,0.0,0.0,0.0,0.056374674761491765,0.013157894736842105,0.0,0.0,0.08108108108108109,0.011363636363636364,0.0,0.0,0.03324718865684152,0.9167,0.0,0.7081632653061225,0.5652173913043478,0.6363636363636364,1.0,0.0
0.1843305108402345,0.0,0.0,0.0,0.0,0.0026019080659150044,0.0,0.0,0.00847457627118644,0.02702702702702703,0.011363636363636364,0.0,0.0,0.09224465088123676,1.0,0.0,0.379591836734694,0.08695652173913043,0.6363636363636364,0.5,0.0
0.05783009211873081,0.0,0.0,0.0,0.0,0.11844876719117829,0.0,0.0,0.0,0.02702702702702703,0.06818181818181818,0.0,0.05714285714285714,0.05087192382016717,1.0,0.0,0.4653061224489796,0.9130434782608695,0.09090909090909091,1.0,0.0
0.11213982196566484,0.04011392160648774,0.00018906441220169852,1.0,0.0,0.004088712675009293,0.0,0.0,0.0,0.10810810810810811,0.03409090909090909,0.0,0.02857142857142857,0.08104584293730065,1.0,0.0,0.3346938775510204,0.5652173913043478,0.6363636363636364,0.5,1.0
0.0028380013026891226,0.0005792624058698591,0.0,0.0,0.33333333333320003,0.0008673026886383349,0.0,0.0,0.0,0.13513513513513514,0.011363636363636364,0.09090909090909091,0.02857142857142857,0.0014202230448650789,1.0,0.15641293013555785,0.6612244897959185,0.17391304347826086,0.9090909090909091,0.5,0.0
0.09390992835209826,0.0003861749372465727,0.024044585987261148,0.0,0.5,0.0026019080659150044,0.10526315789473684,0.07692307692307693,0.7259887005649718,0.13513513513513514,0.06818181818181818,0.0,0.05714285714285714,0.08514353565691136,0.5313,0.5161626694473409,0.4591836734693877,0.043478260869565216,0.7272727272727273,0.5,1.0
0.011305480599236997,0.0,0.0,0.0,0.0,0.0029736092181885765,0.0,0.0,0.0,0.02702702702702703,0.011363636363636364,0.0,0.02857142857142857,0.005657609834462528,1.0,0.0,0.5142857142857142,0.8695652173913043,0.4545454545454545,1.0,1.0
0.013335645465525263,0.016219347364356054,0.0,0.0,0.089523809524,0.00359311113864453,0.013157894736842105,0.019230769230769232,0.002824858757062147,0.0,0.125,0.0,0.3142857142857143,0.01022094945402901,0.9286,0.364963503649635,0.6122448979591837,0.0,0.5454545454545454,0.5,1.0
0.07661983189122547,0.010426723305657463,0.0,0.0,0.151851851852,0.0024780076818238135,0.039473684210526314,0.13461538461538464,0.03672316384180791,0.0,0.17045454545454547,0.0,0.08571428571428572,0.126073898163023,0.8095,0.2539103232533889,0.6367346938775511,0.8260869565217391,0.5454545454545454,1.0,1.0
0.11325253559132781,0.0297354701679861,0.0,0.0,0.025454545454560003,0.0016107049931854789,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.05714285714285714,0.1934297222416242,1.0,0.12721584984358705,0.6918367346938776,0.7826086956521738,0.09090909090909091,1.0,1.0
0.016492974783660557,0.0,0.0,0.0,0.0,0.006566720356833106,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.05714285714285714,0.014295359828641942,1.0,0.0,0.6959183673469389,0.6521739130434783,0.2727272727272727,1.0,0.0
0.0752302968270215,0.0,0.0,0.0,0.0,0.03432040639325982,0.0,0.0,0.014124293785310734,0.02702702702702703,0.011363636363636364,0.0,0.0,0.03764755186142348,0.5,0.0,0.09183673469387754,0.7391304347826086,0.5454545454545454,0.5,0.0
0.008607053131106355,0.0009654373431164318,0.0,0.0,0.2,0.0053277165159211996,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.02857142857142857,0.004307233824590813,1.0,0.17413972888425439,0.6265306122448979,0.7826086956521738,0.4545454545454545,1.0,1.0
0.0654601284079278,0.016798609770225913,0.0,0.0,0.09241379310360001,0.004212613059100484,0.0,0.0,0.0,0.0,0.10227272727272728,0.0,0.02857142857142857,0.04651812530558078,1.0,0.5302398331595412,0.6224489795918369,0.5652173913043478,0.9999999999999999,0.5,0.0
0.041949691386759094,0.018343309519212203,0.0,1.0,0.01642105263156,0.0012390038409119068,0.02631578947368421,0.057692307692307696,0.005649717514124294,0.4864864864864865,0.03409090909090909,0.0,0.02857142857142857,0.027845684617354663,0.9355,0.05422314911366006,0.6244897959183675,0.7391304347826086,0.6363636363636364,1.0,0.0
0.010468037591886107,0.0009654373431164318,0.0,0.0,0.28,0.004088712675009293,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.02857142857142857,0.00523852762450234,1.0,0.23357664233576636,0.7244897959183674,0.6521739130434783,0.6363636363636364,1.0,0.0
0.061022843584256074,0.0019308746862328637,0.0,0.0,0.055999999999999994,0.0014868046090942882,0.0,0.3653846153846154,0.0,0.0,0.09090909090909091,0.0,0.0,0.054923051849782314,0.8077,0.36339937434827946,0.7326530612244899,0.6521739130434783,0.9090909090909091,0.5,1.0
